Sample_ID,pF,theta_VGM,k_VGM,theta_PDI,k_PDI
TUBS_091,4.952,0.0376,4e-09,0.0169,9.9e-08
TUBS_091,5.04,0.0376,2e-09,0.0161,8.3e-08
TUBS_091,5.128,0.0376,1e-09,0.0153,7.1e-08
TUBS_091,5.216,0.0376,1e-09,0.0145,6.2e-08
TUBS_091,5.304,0.0376,0,0.0137,5.5e-08
TUBS_091,5.392,0.0376,0,0.0129,4.9e-08
TUBS_091,5.48,0.0376,0,0.0121,4.5e-08
TUBS_091,5.568,0.0376,0,0.0113,4.1e-08
TUBS_091,5.656,0.0376,0,0.0105,3.7e-08
TUBS_091,5.744,0.0376,0,0.0097,3.4e-08
TUBS_091,5.832,0.0376,0,0.0089,3.1e-08
TUBS_091,5.92,0.0376,0,0.0081,2.7e-08
TUBS_091,6.008,0.0376,0,0.0073,2.4e-08
TUBS_091,6.096,0.0376,0,0.0064,2e-08
TUBS_091,6.184,0.0376,0,0.0056,1.6e-08
TUBS_091,6.272,0.0376,0,0.0048,1.3e-08
TUBS_091,6.36,0.0376,0,0.004,1e-08
TUBS_091,6.448,0.0376,0,0.0032,7e-09
TUBS_091,6.536,0.0376,0,0.0024,4e-09
TUBS_091,6.624,0.0376,0,0.0016,3e-09
TUBS_091,6.712,0.0376,0,8e-04,1e-09
TUBS_091,6.8,0.0376,0,0,1e-09
TUBS_092,-2,0.3112,320.439614062,0.3091,142.550715011
TUBS_092,-1.912,0.3112,320.157809584,0.3091,142.55061654
TUBS_092,-1.824,0.3112,319.826392906,0.3091,142.550452423
TUBS_092,-1.736,0.3112,319.436618614,0.3091,142.550222659
TUBS_092,-1.648,0.3112,318.97841815,0.3091,142.549894425
TUBS_092,-1.56,0.3112,318.439695526,0.3091,142.549402076
TUBS_092,-1.472,0.3112,317.806444783,0.3091,142.548647144
TUBS_092,-1.384,0.3112,317.062149817,0.3091,142.547563988
TUBS_092,-1.296,0.3112,316.187720779,0.3091,142.545922858
TUBS_092,-1.208,0.3112,315.160586492,0.3091,142.54349402
TUBS_092,-1.12,0.3112,313.954491104,0.3091,142.539916483
TUBS_092,-1.032,0.3112,312.538699008,0.3091,142.534599576
TUBS_092,-0.944,0.3112,310.877649764,0.3091,142.526690222
TUBS_092,-0.856,0.3112,308.929797684,0.3091,142.515007499
TUBS_092,-0.768,0.3112,306.647197534,0.3091,142.497682078
TUBS_092,-0.68,0.3112,303.974393069,0.3091,142.471960337
TUBS_092,-0.592,0.3112,300.847703026,0.3091,142.433845583
TUBS_092,-0.504,0.3111,297.194042921,0.3091,142.377381025
TUBS_092,-0.416,0.3111,292.930369896,0.3091,142.293643552
TUBS_092,-0.328,0.3111,287.963205948,0.3091,142.169553674
TUBS_092,-0.24,0.311,282.187843078,0.309,141.98573044
TUBS_092,-0.152,0.3109,275.489150598,0.309,141.713524718
TUBS_092,-0.064,0.3108,267.742491232,0.3089,141.310782084
TUBS_092,0.024,0.3106,258.816523895,0.3087,140.715487627
TUBS_092,0.112,0.3103,248.577777081,0.3085,139.836678583
TUBS_092,0.2,0.3098,236.898603175,0.3082,138.542110744
TUBS_092,0.288,0.3093,223.66853851,0.3078,136.64121026
TUBS_092,0.376,0.3084,208.81158984,0.3071,133.863291667
TUBS_092,0.464,0.3072,192.309571419,0.3062,129.832105456
TUBS_092,0.552,0.3055,174.231951098,0.3048,124.042896842
TUBS_092,0.64,0.3031,154.771396057,0.3028,115.855645162
TUBS_092,0.728,0.2998,134.278629494,0.2999,104.534922115
TUBS_092,0.816,0.2953,113.286614925,0.2958,89.814074704
TUBS_092,0.904,0.2893,92.506042115,0.2902,74.11781367
TUBS_092,0.992,0.2815,72.771461981,0.2827,58.818561642
TUBS_092,1.08,0.2718,54.927204965,0.273,44.670868891
TUBS_092,1.168,0.26,39.668008717,0.261,32.364298644
TUBS_092,1.256,0.2464,27.387254654,0.247,22.350873471
TUBS_092,1.344,0.2315,18.102351771,0.2314,14.743727654
TUBS_092,1.432,0.2159,11.496533258,0.2152,9.332479401
TUBS_092,1.52,0.2002,7.05180785,0.1991,5.704018954
TUBS_092,1.608,0.185,4.202613972,0.1839,3.389857328
TUBS_092,1.696,0.1708,2.447884374,0.1698,1.971887664
TUBS_092,1.784,0.1579,1.400949047,0.1572,1.129222638
TUBS_092,1.872,0.1463,0.791303342,0.1461,0.639582408
TUBS_092,1.96,0.1361,0.442672109,0.1363,0.359589474
TUBS_092,2.048,0.1272,0.245926971,0.1278,0.201238175
TUBS_092,2.136,0.1195,0.135950312,0.1204,0.112311808
TUBS_092,2.224,0.1129,0.074891667,0.1139,0.062608486
TUBS_092,2.312,0.1072,0.041154488,0.1082,0.034909819
TUBS_092,2.4,0.1023,0.022576239,0.1032,0.019495604
TUBS_092,2.488,0.0982,0.012369801,0.0987,0.010918759
TUBS_092,2.576,0.0946,0.006771874,0.0947,0.006141542
TUBS_092,2.664,0.0916,0.00370511,0.0911,0.003474946
TUBS_092,2.752,0.089,0.00202636,0.0878,0.001981382
TUBS_092,2.84,0.0869,0.001107923,0.0848,0.001140628
TUBS_092,2.928,0.085,0.000605643,0.082,0.000664456
TUBS_092,3.016,0.0834,0.000331028,0.0794,0.000392645
TUBS_092,3.104,0.0821,0.000180914,0.0769,0.000235937
TUBS_092,3.192,0.0809,9.8867e-05,0.0746,0.000144473
TUBS_092,3.28,0.08,5.4027e-05,0.0723,9.0296e-05
TUBS_092,3.368,0.0792,2.9523e-05,0.0702,5.7653e-05
TUBS_092,3.456,0.0785,1.6132e-05,0.0681,3.7602e-05
TUBS_092,3.544,0.0779,8.815e-06,0.0661,2.5027e-05
TUBS_092,3.632,0.0774,4.817e-06,0.0641,1.6973e-05
TUBS_092,3.72,0.0769,2.632e-06,0.0622,1.1704e-05
TUBS_092,3.808,0.0766,1.438e-06,0.0602,8.188e-06
TUBS_092,3.896,0.0762,7.86e-07,0.0584,5.799e-06
TUBS_092,3.984,0.076,4.29e-07,0.0565,4.149e-06
TUBS_092,4.072,0.0758,2.35e-07,0.0547,2.993e-06
TUBS_092,4.16,0.0756,1.28e-07,0.0529,2.175e-06
TUBS_092,4.248,0.0754,7e-08,0.051,1.59e-06
TUBS_092,4.336,0.0753,3.8e-08,0.0492,1.169e-06
TUBS_092,4.424,0.0752,2.1e-08,0.0475,8.64e-07
TUBS_092,4.512,0.0751,1.1e-08,0.0457,6.43e-07
TUBS_092,4.6,0.075,6e-09,0.0439,4.81e-07
TUBS_092,4.688,0.0749,3e-09,0.0421,3.63e-07
TUBS_092,4.776,0.0748,2e-09,0.0403,2.76e-07
TUBS_092,4.864,0.0748,1e-09,0.0386,2.12e-07
TUBS_092,4.952,0.0747,1e-09,0.0368,1.66e-07
TUBS_092,5.04,0.0747,0,0.0351,1.31e-07
TUBS_092,5.128,0.0747,0,0.0333,1.06e-07
TUBS_092,5.216,0.0746,0,0.0315,8.7e-08
TUBS_092,5.304,0.0746,0,0.0298,7.3e-08
TUBS_092,5.392,0.0746,0,0.028,6.2e-08
TUBS_092,5.48,0.0746,0,0.0263,5.4e-08
TUBS_092,5.568,0.0746,0,0.0245,4.8e-08
TUBS_092,5.656,0.0746,0,0.0228,4.2e-08
TUBS_092,5.744,0.0745,0,0.021,3.8e-08
TUBS_092,5.832,0.0745,0,0.0193,3.4e-08
TUBS_092,5.92,0.0745,0,0.0175,3e-08
TUBS_092,6.008,0.0745,0,0.0158,2.6e-08
TUBS_092,6.096,0.0745,0,0.014,2.2e-08
TUBS_092,6.184,0.0745,0,0.0123,1.8e-08
TUBS_092,6.272,0.0745,0,0.0105,1.4e-08
TUBS_092,6.36,0.0745,0,0.0088,1.1e-08
TUBS_092,6.448,0.0745,0,0.007,7e-09
TUBS_092,6.536,0.0745,0,0.0053,5e-09
TUBS_092,6.624,0.0745,0,0.0035,3e-09
TUBS_092,6.712,0.0745,0,0.0018,2e-09
TUBS_092,6.8,0.0745,0,0,1e-09
TUBS_093,-2,0.3438,12.002250867,0.3391,34.240791883
TUBS_093,-1.912,0.3438,11.967945422,0.3391,34.240720925
TUBS_093,-1.824,0.3438,11.929704877,0.3391,34.240626314
TUBS_093,-1.736,0.3438,11.887085871,0.3391,34.240492283
TUBS_093,-1.648,0.3438,11.839599181,0.3391,34.240303064
TUBS_093,-1.56,0.3438,11.786701904,0.3391,34.240035005
TUBS_093,-1.472,0.3438,11.727790518,0.3391,34.239648688
TUBS_093,-1.384,0.3438,11.662203087,0.3391,34.239096815
TUBS_093,-1.296,0.3438,11.589209133,0.3391,34.238316323
TUBS_093,-1.208,0.3438,11.50799859,0.3391,34.237204744
TUBS_093,-1.12,0.3438,11.417694013,0.3391,34.235628099
TUBS_093,-1.032,0.3438,11.317320108,0.3391,34.233389388
TUBS_093,-0.944,0.3438,11.205818914,0.339,34.230204994
TUBS_093,-0.856,0.3438,11.082039658,0.339,34.225681142
TUBS_093,-0.768,0.3437,10.944728683,0.339,34.219251051
TUBS_093,-0.68,0.3437,10.792530881,0.339,34.210120191
TUBS_093,-0.592,0.3437,10.623998483,0.339,34.197133201
TUBS_093,-0.504,0.3437,10.43758199,0.339,34.178688971
TUBS_093,-0.416,0.3437,10.231641152,0.339,34.152484272
TUBS_093,-0.328,0.3437,10.004470317,0.339,34.11526114
TUBS_093,-0.24,0.3436,9.754299585,0.339,34.062412186
TUBS_093,-0.152,0.3435,9.479343916,0.339,33.987404477
TUBS_093,-0.064,0.3435,9.177841432,0.3389,33.881021838
TUBS_093,0.024,0.3433,8.84811727,0.3388,33.730284167
TUBS_093,0.112,0.3432,8.488669207,0.3388,33.516919785
TUBS_093,0.2,0.343,8.098280027,0.3386,33.215439247
TUBS_093,0.288,0.3427,7.676162501,0.3385,32.790534808
TUBS_093,0.376,0.3423,7.222144275,0.3382,32.193819146
TUBS_093,0.464,0.3417,6.736892385,0.3379,31.360126076
TUBS_093,0.552,0.341,6.222181855,0.3374,30.203814894
TUBS_093,0.64,0.34,5.681197013,0.3367,28.616723019
TUBS_093,0.728,0.3387,5.11884277,0.3357,26.470466797
TUBS_093,0.816,0.3369,4.542024055,0.3344,23.697983895
TUBS_093,0.904,0.3345,3.959817859,0.3325,20.650401503
TUBS_093,0.992,0.3314,3.383431435,0.33,17.507555026
TUBS_093,1.08,0.3275,2.825816262,0.3266,14.364734386
TUBS_093,1.168,0.3224,2.300821516,0.322,11.342168633
TUBS_093,1.256,0.3161,1.821851565,0.3161,8.570223147
TUBS_093,1.344,0.3084,1.400165653,0.3086,6.166935696
TUBS_093,1.432,0.2993,1.043181945,0.2995,4.211651911
TUBS_093,1.52,0.2889,0.753306752,0.2888,2.72664652
TUBS_093,1.608,0.2774,0.527745489,0.2769,1.676060148
TUBS_093,1.696,0.2651,0.359416739,0.264,0.982427677
TUBS_093,1.784,0.2522,0.23864156,0.2508,0.55267234
TUBS_093,1.872,0.2393,0.155005336,0.2378,0.300729492
TUBS_093,1.96,0.2265,0.098843519,0.2252,0.159604793
TUBS_093,2.048,0.2141,0.062092136,0.2133,0.083311758
TUBS_093,2.136,0.2024,0.038543176,0.2022,0.04310971
TUBS_093,2.224,0.1914,0.023704003,0.1921,0.022292034
TUBS_093,2.312,0.1813,0.014474288,0.1827,0.011617998
TUBS_093,2.4,0.172,0.008790677,0.1742,0.006157711
TUBS_093,2.488,0.1635,0.005317177,0.1664,0.003349539
TUBS_093,2.576,0.1557,0.003206429,0.1593,0.001885713
TUBS_093,2.664,0.1488,0.001929227,0.1527,0.001105586
TUBS_093,2.752,0.1425,0.001158835,0.1467,0.000676836
TUBS_093,2.84,0.1368,0.000695226,0.1411,0.000432012
TUBS_093,2.928,0.1317,0.000416714,0.1359,0.00028614
TUBS_093,3.016,0.1271,0.000249609,0.131,0.000195366
TUBS_093,3.104,0.123,0.000149442,0.1265,0.000136546
TUBS_093,3.192,0.1193,8.9439e-05,0.1221,9.7086e-05
TUBS_093,3.28,0.116,5.3515e-05,0.118,6.9872e-05
TUBS_093,3.368,0.113,3.2013e-05,0.1141,5.071e-05
TUBS_093,3.456,0.1104,1.9148e-05,0.1104,3.7013e-05
TUBS_093,3.544,0.108,1.1452e-05,0.1067,2.7119e-05
TUBS_093,3.632,0.1059,6.849e-06,0.1033,1.9921e-05
TUBS_093,3.72,0.1039,4.095e-06,0.0999,1.4659e-05
TUBS_093,3.808,0.1022,2.449e-06,0.0966,1.0801e-05
TUBS_093,3.896,0.1007,1.464e-06,0.0934,7.965e-06
TUBS_093,3.984,0.0993,8.76e-07,0.0902,5.879e-06
TUBS_093,4.072,0.0981,5.24e-07,0.0871,4.342e-06
TUBS_093,4.16,0.097,3.13e-07,0.0841,3.21e-06
TUBS_093,4.248,0.096,1.87e-07,0.0811,2.375e-06
TUBS_093,4.336,0.0951,1.12e-07,0.0781,1.76e-06
TUBS_093,4.424,0.0943,6.7e-08,0.0751,1.306e-06
TUBS_093,4.512,0.0936,4e-08,0.0722,9.72e-07
TUBS_093,4.6,0.093,2.4e-08,0.0694,7.25e-07
TUBS_093,4.688,0.0924,1.4e-08,0.0665,5.43e-07
TUBS_093,4.776,0.0919,9e-09,0.0636,4.09e-07
TUBS_093,4.864,0.0914,5e-09,0.0608,3.11e-07
TUBS_093,4.952,0.091,3e-09,0.058,2.38e-07
TUBS_093,5.04,0.0907,2e-09,0.0552,1.84e-07
TUBS_093,5.128,0.0903,1e-09,0.0524,1.45e-07
TUBS_093,5.216,0.09,1e-09,0.0496,1.16e-07
TUBS_093,5.304,0.0898,0,0.0468,9.4e-08
TUBS_093,5.392,0.0895,0,0.044,7.8e-08
TUBS_093,5.48,0.0893,0,0.0413,6.6e-08
TUBS_093,5.568,0.0891,0,0.0385,5.7e-08
TUBS_093,5.656,0.089,0,0.0357,4.9e-08
TUBS_093,5.744,0.0888,0,0.033,4.3e-08
TUBS_093,5.832,0.0887,0,0.0302,3.8e-08
TUBS_093,5.92,0.0885,0,0.0275,3.3e-08
TUBS_093,6.008,0.0884,0,0.0247,2.9e-08
TUBS_093,6.096,0.0883,0,0.022,2.4e-08
TUBS_093,6.184,0.0883,0,0.0192,2e-08
TUBS_093,6.272,0.0882,0,0.0165,1.6e-08
TUBS_093,6.36,0.0881,0,0.0137,1.2e-08
TUBS_093,6.448,0.088,0,0.011,9e-09
TUBS_093,6.536,0.088,0,0.0082,6e-09
TUBS_093,6.624,0.0879,0,0.0055,3e-09
TUBS_093,6.712,0.0879,0,0.0027,2e-09
TUBS_093,6.8,0.0878,0,0,1e-09
TUBS_094,-2,0.3075,15.674406299,0.3076,22.167545064
TUBS_094,-1.912,0.3075,15.646593511,0.3076,22.167458291
TUBS_094,-1.824,0.3075,15.615259288,0.3076,22.167330686
TUBS_094,-1.736,0.3075,15.5799658,0.3076,22.167162247
TUBS_094,-1.648,0.3075,15.540217755,0.3076,22.166922352
TUBS_094,-1.56,0.3075,15.495457385,0.3076,22.166590586
TUBS_094,-1.472,0.3075,15.445067121,0.3076,22.166136331
TUBS_094,-1.384,0.3075,15.388348032,0.3076,22.165503451
TUBS_094,-1.296,0.3075,15.324520696,0.3076,22.164625616
TUBS_094,-1.208,0.3075,15.25270954,0.3076,22.163410994
TUBS_094,-1.12,0.3075,15.171942916,0.3076,22.161726964
TUBS_094,-1.032,0.3075,15.081134042,0.3076,22.15939505
TUBS_094,-0.944,0.3075,14.979078612,0.3076,22.156165473
TUBS_094,-0.856,0.3075,14.864427941,0.3076,22.151691781
TUBS_094,-0.768,0.3075,14.735700975,0.3076,22.1454954
TUBS_094,-0.68,0.3075,14.591250049,0.3076,22.136910031
TUBS_094,-0.592,0.3075,14.429261362,0.3076,22.125016334
TUBS_094,-0.504,0.3074,14.247747175,0.3076,22.108552031
TUBS_094,-0.416,0.3074,14.044539374,0.3076,22.085752448
TUBS_094,-0.328,0.3074,13.817271778,0.3075,22.054189403
TUBS_094,-0.24,0.3074,13.563404067,0.3075,22.010514784
TUBS_094,-0.152,0.3074,13.280214814,0.3075,21.95010995
TUBS_094,-0.064,0.3073,12.964835179,0.3074,21.866622124
TUBS_094,0.024,0.3073,12.61427225,0.3074,21.751349165
TUBS_094,0.112,0.3072,12.225476636,0.3073,21.592369327
TUBS_094,0.2,0.3071,11.79543604,0.3072,21.37349776
TUBS_094,0.288,0.3069,11.321281784,0.307,21.072923958
TUBS_094,0.376,0.3067,10.800488529,0.3068,20.661573856
TUBS_094,0.464,0.3064,10.231099304,0.3065,20.101339564
TUBS_094,0.552,0.306,9.612052628,0.3061,19.343435069
TUBS_094,0.64,0.3055,8.943599026,0.3056,18.327726696
TUBS_094,0.728,0.3047,8.227812004,0.3048,16.984192363
TUBS_094,0.816,0.3037,7.469198133,0.3038,15.282021277
TUBS_094,0.904,0.3024,6.675353513,0.3024,13.442093131
TUBS_094,0.992,0.3005,5.857579748,0.3005,11.567065637
TUBS_094,1.08,0.2981,5.031281074,0.2981,9.700452871
TUBS_094,1.168,0.2949,4.215885818,0.2948,7.895944008
TUBS_094,1.256,0.2908,3.433967812,0.2906,6.212272962
TUBS_094,1.344,0.2855,2.709306382,0.2854,4.70587319
TUBS_094,1.432,0.2791,2.06388493,0.2789,3.421282926
TUBS_094,1.52,0.2713,1.514334581,0.271,2.382514103
TUBS_094,1.608,0.2622,1.068869063,0.262,1.58871538
TUBS_094,1.696,0.2521,0.725933536,0.2518,1.016011018
TUBS_094,1.784,0.2411,0.47525041,0.2407,0.625249783
TUBS_094,1.872,0.2295,0.300871014,0.2293,0.372048982
TUBS_094,1.96,0.2179,0.184953749,0.2178,0.21528373
TUBS_094,2.048,0.2063,0.110905823,0.2065,0.12186904
TUBS_094,2.136,0.1952,0.065166275,0.1957,0.067873134
TUBS_094,2.224,0.1847,0.037676808,0.1854,0.037392483
TUBS_094,2.312,0.1749,0.021511327,0.1758,0.020484728
TUBS_094,2.4,0.1659,0.012164367,0.1669,0.011216015
TUBS_094,2.488,0.1577,0.006829171,0.1586,0.006168848
TUBS_094,2.576,0.1504,0.003813303,0.1509,0.00342579
TUBS_094,2.664,0.1437,0.002120796,0.1438,0.001930975
TUBS_094,2.752,0.1377,0.001176032,0.1372,0.001110322
TUBS_094,2.84,0.1324,0.000650734,0.1311,0.000654137
TUBS_094,2.928,0.1277,0.000359505,0.1254,0.000396236
TUBS_094,3.016,0.1234,0.000198385,0.1202,0.000247249
TUBS_094,3.104,0.1197,0.000109383,0.1152,0.000158925
TUBS_094,3.192,0.1163,6.0273e-05,0.1106,0.000105033
TUBS_094,3.28,0.1134,3.3198e-05,0.1062,7.1142e-05
TUBS_094,3.368,0.1107,1.8279e-05,0.1021,4.9193e-05
TUBS_094,3.456,0.1084,1.0063e-05,0.0982,3.4587e-05
TUBS_094,3.544,0.1063,5.538e-06,0.0945,2.4634e-05
TUBS_094,3.632,0.1045,3.048e-06,0.091,1.7719e-05
TUBS_094,3.72,0.1028,1.677e-06,0.0876,1.2839e-05
TUBS_094,3.808,0.1014,9.23e-07,0.0843,9.355e-06
TUBS_094,3.896,0.1001,5.08e-07,0.0812,6.844e-06
TUBS_094,3.984,0.0989,2.79e-07,0.0781,5.022e-06
TUBS_094,4.072,0.0979,1.54e-07,0.0752,3.695e-06
TUBS_094,4.16,0.097,8.5e-08,0.0723,2.724e-06
TUBS_094,4.248,0.0962,4.7e-08,0.0695,2.012e-06
TUBS_094,4.336,0.0955,2.6e-08,0.0668,1.489e-06
TUBS_094,4.424,0.0949,1.4e-08,0.0641,1.105e-06
TUBS_094,4.512,0.0944,8e-09,0.0615,8.22e-07
TUBS_094,4.6,0.0939,4e-09,0.0589,6.13e-07
TUBS_094,4.688,0.0934,2e-09,0.0563,4.6e-07
TUBS_094,4.776,0.093,1e-09,0.0538,3.47e-07
TUBS_094,4.864,0.0927,1e-09,0.0513,2.64e-07
TUBS_094,4.952,0.0924,0,0.0489,2.03e-07
TUBS_094,5.04,0.0921,0,0.0464,1.58e-07
TUBS_094,5.128,0.0919,0,0.044,1.24e-07
TUBS_094,5.216,0.0917,0,0.0416,1e-07
TUBS_094,5.304,0.0915,0,0.0392,8.2e-08
TUBS_094,5.392,0.0913,0,0.0369,6.8e-08
TUBS_094,5.48,0.0912,0,0.0345,5.8e-08
TUBS_094,5.568,0.091,0,0.0322,5e-08
TUBS_094,5.656,0.0909,0,0.0298,4.3e-08
TUBS_094,5.744,0.0908,0,0.0275,3.8e-08
TUBS_094,5.832,0.0907,0,0.0252,3.4e-08
TUBS_094,5.92,0.0906,0,0.0229,2.9e-08
TUBS_094,6.008,0.0906,0,0.0206,2.5e-08
TUBS_094,6.096,0.0905,0,0.0183,2.1e-08
TUBS_094,6.184,0.0904,0,0.016,1.8e-08
TUBS_094,6.272,0.0904,0,0.0137,1.4e-08
TUBS_094,6.36,0.0903,0,0.0114,1.1e-08
TUBS_094,6.448,0.0903,0,0.0091,7e-09
TUBS_094,6.536,0.0903,0,0.0068,5e-09
TUBS_094,6.624,0.0902,0,0.0046,3e-09
TUBS_094,6.712,0.0902,0,0.0023,2e-09
TUBS_094,6.8,0.0902,0,0,1e-09
TUBS_095,-2,0.2827,14.262691875,0.2861,45.640458642
TUBS_095,-1.912,0.2827,14.227896589,0.2861,45.640101334
TUBS_095,-1.824,0.2827,14.18896443,0.2861,45.639607412
TUBS_095,-1.736,0.2827,14.145402188,0.2861,45.638934847
TUBS_095,-1.648,0.2827,14.096675417,0.2861,45.638020595
TUBS_095,-1.56,0.2827,14.042178844,0.2861,45.636759587
TUBS_095,-1.472,0.2827,13.981243515,0.2861,45.635046774
TUBS_095,-1.384,0.2827,13.91312862,0.2861,45.632703582
TUBS_095,-1.296,0.2827,13.83701144,0.2861,45.629498962
TUBS_095,-1.208,0.2827,13.751985318,0.2861,45.625128434
TUBS_095,-1.12,0.2827,13.65703744,0.2861,45.61914065
TUBS_095,-1.032,0.2827,13.551060992,0.2861,45.610969118
TUBS_095,-0.944,0.2827,13.432838705,0.2861,45.599796025
TUBS_095,-0.856,0.2827,13.301027764,0.2861,45.584531957
TUBS_095,-0.768,0.2827,13.154168479,0.2861,45.563680725
TUBS_095,-0.68,0.2827,12.990665495,0.2861,45.535194922
TUBS_095,-0.592,0.2827,12.808789839,0.2861,45.496281252
TUBS_095,-0.504,0.2827,12.60668496,0.2861,45.443136617
TUBS_095,-0.416,0.2826,12.382362099,0.286,45.370576745
TUBS_095,-0.328,0.2826,12.1337069,0.286,45.271564171
TUBS_095,-0.24,0.2826,11.858517532,0.286,45.136502106
TUBS_095,-0.152,0.2825,11.554506467,0.2859,44.952432751
TUBS_095,-0.064,0.2825,11.219368173,0.2858,44.701840024
TUBS_095,0.024,0.2824,10.850833512,0.2857,44.361160614
TUBS_095,0.112,0.2822,10.446754768,0.2855,43.898845617
TUBS_095,0.2,0.2821,10.005228234,0.2853,43.273119099
TUBS_095,0.288,0.2818,9.524757558,0.285,42.429264163
TUBS_095,0.376,0.2815,9.004453092,0.2846,41.29689505
TUBS_095,0.464,0.2811,8.444296227,0.284,39.787651014
TUBS_095,0.552,0.2805,7.845455981,0.2833,37.794778112
TUBS_095,0.64,0.2796,7.210662523,0.2823,35.196858322
TUBS_095,0.728,0.2785,6.544617812,0.281,31.86932756
TUBS_095,0.816,0.2771,5.854403206,0.2792,27.809450018
TUBS_095,0.904,0.2751,5.149809926,0.2768,23.604184467
TUBS_095,0.992,0.2725,4.443470896,0.2738,19.520516292
TUBS_095,1.08,0.2691,3.750633514,0.2698,15.669491386
TUBS_095,1.168,0.2647,3.08839528,0.2649,12.16431338
TUBS_095,1.256,0.2592,2.474282138,0.2589,9.102629999
TUBS_095,1.344,0.2525,1.924223215,0.2516,6.5497228
TUBS_095,1.432,0.2444,1.4502577,0.2431,4.525741662
TUBS_095,1.52,0.235,1.058595467,0.2334,3.003476097
TUBS_095,1.608,0.2244,0.748727802,0.2226,1.917682566
TUBS_095,1.696,0.2129,0.5139889,0.2112,1.181745889
TUBS_095,1.784,0.2009,0.343387657,0.1993,0.705863735
TUBS_095,1.872,0.1886,0.224016584,0.1875,0.410661889
TUBS_095,1.96,0.1764,0.14323022,0.1759,0.233876109
TUBS_095,2.048,0.1646,0.090078574,0.1648,0.131007217
TUBS_095,2.136,0.1533,0.0559091,0.1543,0.072475647
TUBS_095,2.224,0.1428,0.034345212,0.1444,0.039746995
TUBS_095,2.312,0.133,0.020931883,0.1352,0.02168424
TUBS_095,2.4,0.1241,0.012680597,0.1267,0.01180658
TUBS_095,2.488,0.116,0.007647352,0.1188,0.006436137
TUBS_095,2.576,0.1086,0.004596444,0.1116,0.003524261
TUBS_095,2.664,0.1019,0.002755822,0.105,0.001945215
TUBS_095,2.752,0.096,0.001649235,0.0988,0.001086281
TUBS_095,2.84,0.0906,0.00098566,0.0932,0.000616054
TUBS_095,2.928,0.0858,0.000588494,0.088,0.000356247
TUBS_095,3.016,0.0815,0.000351108,0.0833,0.00021085
TUBS_095,3.104,0.0776,0.000209368,0.0788,0.000128106
TUBS_095,3.192,0.0741,0.000124799,0.0748,8.0032e-05
TUBS_095,3.28,0.0711,7.4369e-05,0.071,5.1414e-05
TUBS_095,3.368,0.0683,4.4308e-05,0.0674,3.3915e-05
TUBS_095,3.456,0.0659,2.6394e-05,0.0641,2.2909e-05
TUBS_095,3.544,0.0637,1.5721e-05,0.0611,1.5792e-05
TUBS_095,3.632,0.0617,9.363e-06,0.0582,1.1071e-05
TUBS_095,3.72,0.06,5.576e-06,0.0555,7.866e-06
TUBS_095,3.808,0.0584,3.321e-06,0.0529,5.648e-06
TUBS_095,3.896,0.057,1.977e-06,0.0505,4.089e-06
TUBS_095,3.984,0.0558,1.178e-06,0.0482,2.98e-06
TUBS_095,4.072,0.0547,7.01e-07,0.046,2.183e-06
TUBS_095,4.16,0.0537,4.18e-07,0.0439,1.606e-06
TUBS_095,4.248,0.0528,2.49e-07,0.0419,1.187e-06
TUBS_095,4.336,0.052,1.48e-07,0.04,8.8e-07
TUBS_095,4.424,0.0513,8.8e-08,0.0382,6.56e-07
TUBS_095,4.512,0.0507,5.2e-08,0.0364,4.92e-07
TUBS_095,4.6,0.0501,3.1e-08,0.0347,3.71e-07
TUBS_095,4.688,0.0496,1.9e-08,0.033,2.82e-07
TUBS_095,4.776,0.0492,1.1e-08,0.0314,2.17e-07
TUBS_095,4.864,0.0488,7e-09,0.0298,1.69e-07
TUBS_095,4.952,0.0484,4e-09,0.0283,1.33e-07
TUBS_095,5.04,0.0481,2e-09,0.0267,1.07e-07
TUBS_095,5.128,0.0478,1e-09,0.0253,8.8e-08
TUBS_095,5.216,0.0475,1e-09,0.0238,7.3e-08
TUBS_095,5.304,0.0473,0,0.0224,6.3e-08
TUBS_095,5.392,0.0471,0,0.021,5.4e-08
TUBS_095,5.48,0.0469,0,0.0196,4.8e-08
TUBS_095,5.568,0.0468,0,0.0182,4.3e-08
TUBS_095,5.656,0.0466,0,0.0168,3.8e-08
TUBS_095,5.744,0.0465,0,0.0155,3.4e-08
TUBS_095,5.832,0.0464,0,0.0141,3.1e-08
TUBS_095,5.92,0.0463,0,0.0128,2.7e-08
TUBS_095,6.008,0.0462,0,0.0115,2.3e-08
TUBS_095,6.096,0.0461,0,0.0102,2e-08
TUBS_095,6.184,0.046,0,0.0089,1.6e-08
TUBS_095,6.272,0.046,0,0.0076,1.3e-08
TUBS_095,6.36,0.0459,0,0.0063,1e-08
TUBS_095,6.448,0.0459,0,0.0051,7e-09
TUBS_095,6.536,0.0458,0,0.0038,4e-09
TUBS_095,6.624,0.0458,0,0.0025,3e-09
TUBS_095,6.712,0.0457,0,0.0013,1e-09
TUBS_095,6.8,0.0457,0,0,1e-09
TUBS_096,-2,0.2849,14.038470703,0.2834,16.216088281
TUBS_096,-1.912,0.2849,13.879071081,0.2834,16.215912789
TUBS_096,-1.824,0.2849,13.7109201,0.2834,16.215673824
