Sample_ID,Orig_SampleName,Source,Lat,Lon,SamplingDepth,HyProp,AirEntry,WP4,KSAT,BD,Porosity,Texture_SSC,Texture_subgroups,Stone,Corg,N,S,Elemental_analyser,Method_Texture_analysis,Sample_volume,Note
TUBS_100,JKI_M60_2,Technische_Universitaet_Braunschweig,52.300759,10.439675,60,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Coulomat 701; Stroehlein Labortechnik; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,Same texture and Corg value: JKI_M60_1; JKI_M60_2; JKI_M60_3
TUBS_101,JKI_M60_3,Technische_Universitaet_Braunschweig,52.300759,10.439675,60,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Coulomat 701; Stroehlein Labortechnik; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,Same texture and Corg value: JKI_M60_1; JKI_M60_2; JKI_M60_3
TUBS_102,KLEI1_30,Technische_Universitaet_Braunschweig,52.328861,10.582666,30,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,NA
TUBS_103,KLEI11_A,Technische_Universitaet_Braunschweig,52.328411,10.582363,NA,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Coulomat 701; Stroehlein Labortechnik; Germany,NA,250,NA
TUBS_104,KLEI12_A,Technische_Universitaet_Braunschweig,52.328375,10.583206,NA,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Coulomat 701; Stroehlein Labortechnik; Germany,NA,250,same texture and Corg values: KLEI12_A; KLEI12_B
TUBS_105,KLEI12_B,Technische_Universitaet_Braunschweig,52.328375,10.583206,NA,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Coulomat 701; Stroehlein Labortechnik; Germany,NA,250,same texture and Corg values: KLEI12_A; KLEI12_B
TUBS_106,KLEI13,Technische_Universitaet_Braunschweig,52.329294,10.583117,NA,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Coulomat 701; Stroehlein Labortechnik; Germany,NA,250,NA
TUBS_107,KLEI14_A,Technische_Universitaet_Braunschweig,52.329258,10.583212,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Coulomat 701; Stroehlein Labortechnik; Germany,NA,250,same texture and Corg values: KLEI12_4; KLEI14_B
TUBS_108,KLEI14_B,Technische_Universitaet_Braunschweig,52.329258,10.583212,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Coulomat 701; Stroehlein Labortechnik; Germany,NA,250,same texture and Corg values: KLEI12_4; KLEI14_B
TUBS_109,KLEI3_30,Technische_Universitaet_Braunschweig,52.328861,10.582666,30,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,NA
TUBS_110,KLEI5_10,Technische_Universitaet_Braunschweig,52.328861,10.582666,10,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,NA
TUBS_111,KLEI5_30,Technische_Universitaet_Braunschweig,52.328861,10.582666,30,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,NA
TUBS_112,KLEI6_30,Technische_Universitaet_Braunschweig,52.328861,10.582666,30,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,NA
TUBS_113,LBTno_a_10_538,Technische_Universitaet_Braunschweig,52.317884,10.693645,10,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,same texture and Corg value: LBTno_a_10_538; LBTno_a_10_6283
TUBS_114,LBTno_a_10_6283,Technische_Universitaet_Braunschweig,52.317884,10.693645,10,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,same texture and Corg value: LBTno_a_10_538; LBTno_a_10_6283
TUBS_115,LBTno_b_10_9360,Technische_Universitaet_Braunschweig,52.317884,10.693645,10,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,same texture and Corg value: LBTno_b_10_9360; LBTno_b_10_9364
TUBS_116,LBTno_b_10_9364,Technische_Universitaet_Braunschweig,52.317884,10.693645,10,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,same texture and Corg value: LBTno_b_10_9360; LBTno_b_10_9364
TUBS_117,LBTno_c_10_529,Technische_Universitaet_Braunschweig,52.317884,10.693645,10,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,same texture and Corg value: LBTno_c_10_529; LBTno_c_10_9367
TUBS_118,LBTno_c_10_9367,Technische_Universitaet_Braunschweig,52.317884,10.693645,10,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,same texture and Corg value: LBTno_c_10_529; LBTno_c_10_9367
TUBS_119,LBTso_b_10_I_6282,Technische_Universitaet_Braunschweig,52.317884,10.693645,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,same texture and Corg value: LBTso_b_10_I_6282; LBTso_b_10_I_6289
TUBS_120,LBTso_b_10_I_6289,Technische_Universitaet_Braunschweig,52.317884,10.693645,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,same texture and Corg value: LBTso_b_10_I_6282; LBTso_b_10_I_6289
TUBS_121,LBTso_b_10_II_9372,Technische_Universitaet_Braunschweig,52.317884,10.693645,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,NA
TUBS_122,LBTso_b_25_541,Technische_Universitaet_Braunschweig,52.317884,10.693645,25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,NA
TUBS_123,LBTso_c_10_I_3211,Technische_Universitaet_Braunschweig,52.317884,10.693645,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,NA
TUBS_124,LBTso_c_10_II_349,Technische_Universitaet_Braunschweig,52.317884,10.693645,10,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,NA
TUBS_125,LBTso_c_25_I_7805,Technische_Universitaet_Braunschweig,52.317884,10.693645,25,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,same texture and Corg value: LBTso_c_25_I_7805; LBTso_c_25_I_9366
TUBS_126,LBTso_c_25_I_9366,Technische_Universitaet_Braunschweig,52.317884,10.693645,25,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,same texture and Corg value: LBTso_c_25_I_7805; LBTso_c_25_I_9366
TUBS_127,LBTso_c_25_II_6287,Technische_Universitaet_Braunschweig,52.317884,10.693645,25,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,same texture and Corg value: LBTso_c_25_II_6287; LBTso_c_25_II_6290
TUBS_128,LBTso_c_25_II_6290,Technische_Universitaet_Braunschweig,52.317884,10.693645,25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,same texture and Corg value: LBTso_c_25_II_6287; LBTso_c_25_II_6290
TUBS_129,LEIF_lower1,Technische_Universitaet_Braunschweig,52.45087,10.425779,35,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Coulomat 701; Stroehlein Labortechnik; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation (particles <63 micro m) with Integral Suspension Method ISP (Durner et al.; 2017) using the Pario device (METER Group; AG; Germany),250,same texture and Corg values: LEIF_lower1; LEIF_lower2; LEIF_lower3; LEIF_lower4; LEIF_lower5
TUBS_130,LEIF_lower2,Technische_Universitaet_Braunschweig,52.450871,10.42578,35,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Coulomat 701; Stroehlein Labortechnik; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation (particles <63 micro m) with Integral Suspension Method ISP (Durner et al.; 2017) using the Pario device (METER Group; AG; Germany),250,same texture and Corg values: LEIF_lower1; LEIF_lower2; LEIF_lower3; LEIF_lower4; LEIF_lower5
TUBS_131,LEIF_lower3,Technische_Universitaet_Braunschweig,52.450872,10.425781,35,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Coulomat 701; Stroehlein Labortechnik; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation (particles <63 micro m) with Integral Suspension Method ISP (Durner et al.; 2017) using the Pario device (METER Group; AG; Germany),250,same texture and Corg values: LEIF_lower1; LEIF_lower2; LEIF_lower3; LEIF_lower4; LEIF_lower5
TUBS_132,LEIF_lower4,Technische_Universitaet_Braunschweig,52.450873,10.425782,35,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Coulomat 701; Stroehlein Labortechnik; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation (particles <63 micro m) with Integral Suspension Method ISP (Durner et al.; 2017) using the Pario device (METER Group; AG; Germany),250,same texture and Corg values: LEIF_lower1; LEIF_lower2; LEIF_lower3; LEIF_lower4; LEIF_lower5
TUBS_133,LEIF_lower5,Technische_Universitaet_Braunschweig,52.450874,10.425783,35,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Coulomat 701; Stroehlein Labortechnik; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation (particles <63 micro m) with Integral Suspension Method ISP (Durner et al.; 2017) using the Pario device (METER Group; AG; Germany),250,same texture and Corg values: LEIF_lower1; LEIF_lower2; LEIF_lower3; LEIF_lower4; LEIF_lower5
TUBS_134,LEIF_upper1,Technische_Universitaet_Braunschweig,52.450875,10.425784,10,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Coulomat 701; Stroehlein Labortechnik; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation (particles <63 micro m) with Integral Suspension Method ISP (Durner et al.; 2017) using the Pario device (METER Group; AG; Germany),250,same texture and Corg values: LEIF_upper1; LEIF_upper2; LEIF_upper3; LEIF_upper4
TUBS_135,LEIF_upper2,Technische_Universitaet_Braunschweig,52.450876,10.425785,10,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Coulomat 701; Stroehlein Labortechnik; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation (particles <63 micro m) with Integral Suspension Method ISP (Durner et al.; 2017) using the Pario device (METER Group; AG; Germany),250,same texture and Corg values: LEIF_upper1; LEIF_upper2; LEIF_upper3; LEIF_upper4
TUBS_136,LEIF_upper3,Technische_Universitaet_Braunschweig,52.450877,10.425786,10,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Coulomat 701; Stroehlein Labortechnik; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation (particles <63 micro m) with Integral Suspension Method ISP (Durner et al.; 2017) using the Pario device (METER Group; AG; Germany),250,same texture and Corg values: LEIF_upper1; LEIF_upper2; LEIF_upper3; LEIF_upper4
TUBS_137,LEIF_upper4,Technische_Universitaet_Braunschweig,52.450878,10.425787,10,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Coulomat 701; Stroehlein Labortechnik; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation (particles <63 micro m) with Integral Suspension Method ISP (Durner et al.; 2017) using the Pario device (METER Group; AG; Germany),250,same texture and Corg values: LEIF_upper1; LEIF_upper2; LEIF_upper3; LEIF_upper4
TUBS_138,LEIF1_10,Technische_Universitaet_Braunschweig,52.450879,10.425788,10,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Coulomat 701; Stroehlein Labortechnik; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation (particles <63 micro m) with Improved Integral Suspension Method ISP+ (Durner and Iden; 2021) using the Pario device (METER Group; AG; Germany),250,NA
TUBS_139,LEIF1_30,Technische_Universitaet_Braunschweig,52.45088,10.425789,30,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Coulomat 701; Stroehlein Labortechnik; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation (particles <63 micro m) with Improved Integral Suspension Method ISP+ (Durner and Iden; 2021) using the Pario device (METER Group; AG; Germany),250,NA
TUBS_140,LEIF2_10,Technische_Universitaet_Braunschweig,52.450881,10.42579,10,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Coulomat 701; Stroehlein Labortechnik; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation (particles <63 micro m) with Improved Integral Suspension Method ISP+ (Durner and Iden; 2021) using the Pario device (METER Group; AG; Germany),250,NA
TUBS_141,LEIF2_30,Technische_Universitaet_Braunschweig,52.450882,10.425791,30,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Coulomat 701; Stroehlein Labortechnik; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation (particles <63 micro m) with Improved Integral Suspension Method ISP+ (Durner and Iden; 2021) using the Pario device (METER Group; AG; Germany),250,NA
TUBS_142,LEIF3_10,Technische_Universitaet_Braunschweig,52.450883,10.425792,10,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Coulomat 701; Stroehlein Labortechnik; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation (particles <63 micro m) with Improved Integral Suspension Method ISP+ (Durner and Iden; 2021) using the Pario device (METER Group; AG; Germany),250,NA
TUBS_143,LEIF3_30,Technische_Universitaet_Braunschweig,52.450884,10.425793,30,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Coulomat 701; Stroehlein Labortechnik; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation (particles <63 micro m) with Improved Integral Suspension Method ISP+ (Durner and Iden; 2021) using the Pario device (METER Group; AG; Germany),250,NA
TUBS_144,LEIF4_10,Technische_Universitaet_Braunschweig,52.450885,10.425794,10,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Coulomat 701; Stroehlein Labortechnik; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation (particles <63 micro m) with Improved Integral Suspension Method ISP+ (Durner and Iden; 2021) using the Pario device (METER Group; AG; Germany),250,NA
TUBS_145,LEIF4_30,Technische_Universitaet_Braunschweig,52.450886,10.425795,30,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Coulomat 701; Stroehlein Labortechnik; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation (particles <63 micro m) with Improved Integral Suspension Method ISP+ (Durner and Iden; 2021) using the Pario device (METER Group; AG; Germany),250,NA
TUBS_146,REIT_a_10_I,Technische_Universitaet_Braunschweig,52.206546,10.761623,10,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,same texture and Corg value: REIT_a_10_I; REIT_a_10_II
TUBS_147,REIT_a_10_II,Technische_Universitaet_Braunschweig,52.206546,10.761623,10,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,same texture and Corg value: REIT_a_10_I; REIT_a_10_II
TUBS_148,REIT_a_30_I,Technische_Universitaet_Braunschweig,52.206546,10.761623,30,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,same texture and Corg value: REIT_a_30_I; REIT_a_30_II
TUBS_149,REIT_a_30_II,Technische_Universitaet_Braunschweig,52.206546,10.761623,30,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,same texture and Corg value: REIT_a_30_I; REIT_a_30_II
TUBS_150,REIT_b_10_I,Technische_Universitaet_Braunschweig,52.206546,10.761623,10,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,same texture and Corg value: REIT_b_10_I; REIT_b_10_II
TUBS_151,REIT_b_10_II,Technische_Universitaet_Braunschweig,52.206546,10.761623,10,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,same texture and Corg value: REIT_b_10_I; REIT_b_10_II
TUBS_152,REIT_b_30_I,Technische_Universitaet_Braunschweig,52.206546,10.761623,30,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,same texture and Corg value: REIT_b_30_I; REIT_b_30_II
TUBS_153,REIT_b_30_II,Technische_Universitaet_Braunschweig,52.206546,10.761623,30,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,same texture and Corg value: REIT_b_30_I; REIT_b_30_II
TUBS_154,REIT_c_10_I,Technische_Universitaet_Braunschweig,52.206546,10.761623,10,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,same texture and Corg value: REIT_c_10_I; REIT_c_10_II
TUBS_155,REIT_c_10_II,Technische_Universitaet_Braunschweig,52.206546,10.761623,10,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,same texture and Corg value: REIT_c_10_I; REIT_c_10_II
TUBS_156,REIT_c_30_I,Technische_Universitaet_Braunschweig,52.206546,10.761623,30,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,same texture and Corg value: REIT_c_30_I; REIT_c_30_II
TUBS_157,REIT_c_30_II,Technische_Universitaet_Braunschweig,52.206546,10.761623,30,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Moshrefi (1993) pipette extraction (particles <63 micro m),250,same texture and Corg value: REIT_c_30_I; REIT_c_30_II
